Unnamed: 0,id,sentence,subject_entity,object_entity,class
588.0,바로크 음악_____,또 바흐의 작품 대부분이 교회나 궁정에 근무할 때 요청에 따라 쓴 실리적인 것이었음에 비하여 헨델은 틈이 나는 대로 아무런 목적이나 필요성도 없이 작곡하였다는 점도 흥미롭다고 하겠다.,"{'start': 2, 'text': '바흐', 'type': 'per'}","{'start': 6, 'text': '작품', 'type': 'poh'}",per:made
223.0,비올라____,"위대한 음악가들 중에도 베토벤, J.S.바흐, 모차르트처럼 합주를 할 때 바이올린보다 비올라를 선호한 사람들이 있었다.","{'start': 13, 'text': '베토벤', 'type': 'per'}","{'start': 0, 'text': '위대한 음악가', 'type': 'org'}",per:per_included
127.0,재즈___,쿨 재즈는 1940년대 말에 발달하여 보다 차분하고 부드러운 음향과 길고 선형적인 멜로디를 선보였다.,"{'start': 0, 'text': '쿨 재즈', 'type': 'poh'}","{'start': 6, 'text': '1940년대 말', 'type': 'dat'}",poh:begin
598.0,바로크 음악_____,그의 협주곡은 빠름－느림－빠름의 3악장으로 되어 있으며 각각 그 내부는 일련의 투티와 솔로로 이루어져 있다.,"{'start': 18, 'text': '3악장', 'type': 'poh'}","{'start': 44, 'text': '투티와 솔로', 'type': 'poh'}",poh:poh_members
115.0,재즈___,"존 조른은 펑크 록에서 유행하고 있는 속도와 불협화음에 중점을 두고, Spy vs. Spy의 발매와 함께 이것을 프리 재즈에 접목시켰다.","{'start': 0, 'text': '존 조른', 'type': 'per'}","{'start': 39, 'text': 'Spy vs. Spy', 'type': 'art'}",per:made
739.0,민요_text,칼립소는 작업 중에 서로 이야기하는 것이 금지되고 있던 토인들이 그들의 방언을 써서 의견교환이나 뉴스의 전달을 위해 부른 노래였다.,"{'start': 68, 'text': '노래', 'type': 'poh'}","{'start': 0, 'text': '칼립소', 'type': 'poh'}",poh:poh_members
80.0,오보에_text,"작곡가이자 더블 베이스 주자였던 찰스 밍거스는 1963년에 발매한 앨범인 《Mingus Mingus Mingus Mingus Mingus》의 수록곡인 《I.X. Love》에서 딕 하퍼에게 짧지만 독창적인 역할을 맡겼다.',","{'start': 18, 'text': '찰스 밍거스', 'type': 'per'}","{'start': 84, 'text': '《I.X. Love》', 'type': 'art'}",per:made
743.0,민요_text,"대표하는 웨일스 고전 포크송에는 〈멘 어브 할렉〉(Men of Harlech), 〈수오 간〉(Suo Gan), 〈마이파누〉(Myfanwy) 등이 있다.","{'start': 62, 'text': '〈마이파누〉', 'type': ''}","{'start': 18, 'text': '〈멘 어브 할렉〉', 'type': ''}",no:relation
595.0,바로크 음악_____,"합주 협주곡이란 악곡의 형식의 하나로, 몇 개의 독주악기로 이루어진 소악기군인 콘체르티노와 보다 큰 합주단인 리피에노가 함께 하는 형식이다.","{'start': 9, 'text': '악곡', 'type': 'poh'}","{'start': 0, 'text': '합주 협주곡', 'type': 'poh'}",poh:poh_members
846.0,대중음악_text7,해방 이후 1970년대까지 크게 유행한 노래들은 다음과 같은 것들이 있다.,"{'start': 0, 'text': '해방', 'type': ''}","{'start': 6, 'text': '1970년대', 'type': ''}",no:relation
1005.0,트럼펫__________6,금관악기의 마우스피스는 이 입술의 역할을 도와 관의 본체로 진동을 전하는 부분이다.,"{'start': 0, 'text': '금관악기', 'type': 'poh'}","{'start': 6, 'text': '마우스피스', 'type': 'poh'}",poh:poh_parts
4.0,앰프_text,"프리앰프는 기타의 픽업에서 전송되는 미약한 전기신호를 받아 증폭하는 부분이며, 파워앰프는 증폭된 신호를 스피커의 임피던스에 맞추어 다시 증폭하는 부분이다.","{'start': 0, 'text': '프리앰프', 'type': ''}","{'start': 44, 'text': '파워앰프', 'type': ''}",no:relation
661.0,록 음악_text,"그렇지만 1960년대 중반, 로큰롤이 음악 형식의 하나로 자리 잡으면서 폭넓은 관심을 끌었고, 1960년대 후반에는 록음악의 뿌리였던 블루스에서 벗어나 간단히 록음악이라 부르기 시작했다.","{'start': 89, 'text': '록음악', 'type': 'poh'}","{'start': 53, 'text': '1960년대 후반', 'type': 'dat'}",poh:begin
480.0,르네상스 음악________,"교회의 다성가곡이 르네상스 음악의 다른 여러 나라, 즉 플랑드르나 이탈리아, 영국, 프랑스 등의 음악에 필적할 위치를 이룩했을 무렵, 마틴 루터(Martin Luther, 1483-1546)가 1517년에 종교개혁의 봉화를 올렸다.","{'start': 37, 'text': '이탈리아', 'type': ''}","{'start': 115, 'text': '종교개혁', 'type': ''}",no:relation
602.0,바로크 음악_____,"비발디의 형식을 이어받은 사람으로는 제미니아니(1687-1763), 타르티니(1692-1770), 로카텔리, 헨델, 바흐, 텔레만 등을 들 수 있다.","{'start': 20, 'text': '제미니아니', 'type': 'poh'}","{'start': 26, 'text': '1687', 'type': 'dat'}",poh:begin
446.0,르네상스 음악________,그의 “ O Domine Jesu Christe”는 그의 후기 성향을 잘 보여주며 “In ecclesiis”는 커진 기악의 역할을 잘 보여주는 곡이다.,"{'start': 35, 'text': '성향', 'type': ''}","{'start': 69, 'text': '역할', 'type': ''}",no:relation
386.0,발레___,여성의 발레리나에 해당하는 남성무용수를 당쇠르노블이라고 한다.,"{'start': 0, 'text': '여성의 발레리나에 해당하는 남성무용수', 'type': 'poh'}","{'start': 22, 'text': '당쇠르노블', 'type': 'poh'}",poh:alternate
164.0,재즈___,"하드밥(Hard bop)은 특히 색소폰과 피아노 연주에서 블루스, 리듬, 블루스, 가스펠의 영향을 통합한 비밥(또는 ""bop"") 음악의 연장선이다.","{'start': 59, 'text': '비밥(또는 ""bop"") 음악', 'type': 'poh'}","{'start': 0, 'text': '하드밥(Hard bop)', 'type': 'poh'}",poh:origin
805.0,로큰롤_text,이 지방에 살고 있던 유럽 이민자들과 아프리카 노예들의 두 토속적인 음악이 만나면서 로큰롤로 발전하게 되었다.,"{'start': 2, 'text': '지방', 'type': ''}","{'start': 12, 'text': '유럽 이민자', 'type': ''}",no:relation
537.0,서양 고대 음악___________________31,"고대 그리스에서 '무지케'란 말은 음악을 중심으로 시, 무용, 연기 등을 포함한 종합적인 예술을 뜻하였다. ","{'start': 10, 'text': '무지케', 'type': 'poh'}","{'start': 45, 'text': '종합적인 예술', 'type': 'poh'}",poh:alternate
978.0,탱고 음악______________22,"그 당시 작곡된 <엔트레리오스의 사람>, <엘 초클로>, <엘 폴테니토> 등은 그 리듬에 밀롱가적인 면모를 남기고 있다. ","{'start': 9, 'text': '<엔트레리오스의 사람>', 'type': ''}","{'start': 23, 'text': '<엘 초클로>,', 'type': ''}",no:relation
847.0,대중음악_text2,"현대의 대중음악은 예술적, 사상적(혹은 종교적) 기준에 의해 기존의 순수 음악 (서양음악, 동양음악, 민족음악)에 대응되는 개념이다.","{'start': 38, 'text': '순수 음악', 'type': 'poh'}","{'start': 57, 'text': '민족음악', 'type': 'poh'}",poh:poh_members
1023.0,트럼펫__________1,가장 흔히 쓰는 트럼펫은 내림 나 조의 이조 악기이다.,"{'start': 22, 'text': '이조 악기', 'type': 'poh'}","{'start': 9, 'text': '트럼펫', 'type': 'poh'}",poh:poh_members
824.0,관현악단_text43,"또 교통수단의 발달로 리스트, 파가니니, 멘델스존과 같은 작곡가와 독주자도 지방을 순회하였다.","{'start': 12, 'text': '리스트', 'type': 'per'}","{'start': 32, 'text': '작곡가', 'type': 'org'}",per:per_included
418.0,르네상스 음악________,"그 밖에도 베네치아 악파의 중요한 작곡가로는 메를로(1533-1604), 음악이론가인 차를리노(1517-1590)가 있다.","{'start': 25, 'text': '메를로', 'type': 'per'}","{'start': 6, 'text': '베네치아 악파', 'type': 'poh'}",per:per_included
876.0,클라리넷____________53,클라리넷의 소리내는 원리는 마우스 피스 (Mund Stück) 에 홑리드를 장착한후 리드의 진동으로 소리내는 방식이다,"{'start': 0, 'text': '클라리넷', 'type': 'poh'}","{'start': 15, 'text': '마우스 피스', 'type': 'poh'}",poh:poh_parts
639.0,록 음악_text,"록음악이 1950년대 초 미국에서 처음 생겼을 때는 로큰롤이라고 불렀는데, 기성 세대들은 로큰롤을 한 때의 유행으로 받아들여 무시하거나 사회에 대한 도전이라고 비난했다.","{'start': 0, 'text': '록음악', 'type': 'poh'}","{'start': 5, 'text': '1950년대 초', 'type': 'dat'}",poh:begin
347.0,기타_text26,15세기 초반에는 4줄의 복현 르네상스 기타가 출연했다.,"{'start': 10, 'text': '4줄의 복현 르네상스 기타', 'type': 'poh'}","{'start': 0, 'text': '15세기 초반', 'type': 'dat'}",poh:begin
946.0,전기 기타_text,"이후, Fender 에서 싱글코일 픽업을 개발하면서 1950년에 Telecaster를 발매한다.","{'start': 36, 'text': 'Telecaster', 'type': 'poh'}","{'start': 29, 'text': '1950년', 'type': 'dat'}",poh:begin
269.0,낭만주의 음악_text47,또 멘델스존의 전통에 대한 깊은 이해로 바흐의 <마태 수난곡>이 부활되기도 했다.,"{'start': 22, 'text': '바흐', 'type': 'per'}","{'start': 26, 'text': '<마태 수난곡>', 'type': 'art'}",per:made
498.0,르네상스 음악________,오늘날까지 팔레스트리나 음악은 참된 기독교적 정신이 가장 깊고 설득력이 풍부한 표현으로서 높이 평가되고 있다.,"{'start': 44, 'text': '표현', 'type': ''}","{'start': 25, 'text': '정신', 'type': ''}",no:relation
727.0,민요_text,가장 유명한 러시아 민요에는 샤리아 핀의 노래로 유명해진 〈볼가강의 뱃노래〉가 있다.,"{'start': 7, 'text': '러시아 민요', 'type': 'poh'}","{'start': 32, 'text': '〈볼가강의 뱃노래〉', 'type': 'poh'}",poh:poh_members
157.0,재즈___,더 정확한 용어는 아프리카에서 직접적인 것을 가지고 있거나 다른 재즈에서 흔히 듣는 것 이상의 아프리카 리듬의 영향을 보여주는 재즈 하위 장르인 아프리카-라틴 재즈일 수 있다.,"{'start': 71, 'text': '재즈', 'type': 'poh'}","{'start': 81, 'text': '아프리카-라틴 재즈', 'type': 'poh'}",poh:poh_members
1016.0,트럼펫__________26,"이것은 본래 바로크 시대의 J. S. 바흐 등의 작품을 연주하는 데 필요한 높은음 넓이를 보다 쉽게 취주하기 위하여 19세기 말에 만들어진 소형의 짧은관 밸브 트럼펫으로서, 바흐 트럼펫이라고도 한다. ","{'start': 97, 'text': '바흐 트럼펫', 'type': 'poh'}","{'start': 65, 'text': '19세기 말', 'type': 'dat'}",poh:begin
973.0,탱고 음악______________30,"1905년 아르헨티나 해군 연습함 '사르미엔트 호'가 두 번째의 유럽 방문 때 <엘 초클로>와 <라 몰로차>의 악보를 기항지마다 살포한 것이 처음이며, 1907년 그 곡의 작곡자들인 안헤르 비졸드나 엔리케 사보리드 등이 유럽에 건너가 탱고 보급에 힘썼다. ","{'start': 131, 'text': '탱고', 'type': 'poh'}","{'start': 85, 'text': '1907년', 'type': 'dat'}",poh:begin
719.0,민요_text,"가장 화려하고 일반에게, 환영받는 것이 손 우아스테코이며, 〈라 말라게냐〉와 〈라 조로나〉 등의 명곡이 있다.","{'start': 54, 'text': '명곡', 'type': 'poh'}","{'start': 33, 'text': '〈라 말라게냐〉', 'type': 'poh'}",poh:poh_members
582.0,플루트_text,피리의 시초는 세계 여러 곳에서 시작되었다.,"{'start': 0, 'text': '피리', 'type': 'poh'}","{'start': 8, 'text': '세계 여러 곳', 'type': 'loc'}",poh:origin
424.0,르네상스 음악________,"안드레아의 조카 지오반니 가브리엘리(Giovanni Gabrieli, 1557-1612)는 작곡가인 동시에 우수한 오르간 주자이기도 하였다.","{'start': 6, 'text': '조카', 'type': ''}","{'start': 51, 'text': '작곡가', 'type': ''}",no:relation
474.0,르네상스 음악________,"르네상스라는 말은 원래 '고대문화의 부흥'을 의미하는데, 미술이나 문학의 분야에서는 이 말이 대개 해당되나 음악의 경우는 이러한 뜻에서의 르네상스 음악이란 거의 존재하지 않는다.","{'start': 14, 'text': '고대문화의 부흥', 'type': 'poh'}","{'start': 0, 'text': '르네상스', 'type': 'poh'}",poh:alternate
531.0,서양 고대 음악___________________8,"그리고 다윗이나 솔로몬의 왕정시대에는 직업적인 음악가가 나타나 유대교의 회당을 중심으로 교회음악이 성행하였고, 네베르(현악기), 아소르(관악기), 하리드(관악기) 등의 악기가 노래의 반주에 쓰였다.","{'start': 94, 'text': '악기', 'type': 'poh'}","{'start': 72, 'text': '아소르', 'type': 'poh'}",poh:poh_members
782.0,로큰롤_text,음반산업 또한 변화를 겪었다.,"{'start': 0, 'text': '음반산업', 'type': ''}","{'start': 8, 'text': '변화', 'type': ''}",no:relation
195.0,비올라____,최근 한국에는 한국계 미국인 리처드 용재 오닐이 주목받고 있다.,"{'start': 16, 'text': '리처드 용재 오닐', 'type': 'per'}","{'start': 8, 'text': '한국계 미국인', 'type': 'org'}",per:per_included
21.0,관악기_text28,리드에는 보통 등(藤)이나 대나무가 쓰인다.,"{'start': 0, 'text': '리드', 'type': 'poh'}","{'start': 15, 'text': '대나무', 'type': 'poh'}",poh:poh_parts
357.0,기타_text82,"통기타나 전기 기타 대부분은 강철 현의 금속(니켈, 스테인리스 등)의 현을 사용한다.","{'start': 0, 'text': '통기타', 'type': 'poh'}","{'start': 25, 'text': '니켈', 'type': 'poh'}",poh:poh_parts
630.0,록 음악_text,"하지만 로버트 존슨이 약혼녀에게 독살 당하고 그가 개발한 리듬은 오랫동안 알려지지 않다가, 그에게 영향을 받은 50년대 척베리 등과 같은 블루스 뮤지션들이 그의 리듬을 발전시켜 락앤롤의 선구적인 역할을 한다.","{'start': 99, 'text': '락앤롤', 'type': 'poh'}","{'start': 62, 'text': '50년대', 'type': 'dat'}",poh:begin
519.0,르네상스 음악________,"그러나 그 바닥을 항상 다성적인 것에 두고 있어 베네치아 악파에서 볼 수 있는 극적인 표현을 목표로 한 반음계적 진행이나 안어울림음 등은 되도록 피하고, 보다 자연스런 음의 움직임과 전체 음의 경쾌한 울림을 존중하였다.","{'start': 6, 'text': '바닥', 'type': ''}","{'start': 116, 'text': '존중', 'type': ''}",no:relation
698.0,민요_text,스위스 국경에 가까운 티롤 산악지대에 가면 거짓소리(假聲)를 사용한 요델이 발성법으로서 쓰이고 있다.,"{'start': 42, 'text': '발성법', 'type': 'poh'}","{'start': 38, 'text': '요델', 'type': 'poh'}",poh:poh_members
341.0,통기타_________20,"단, 단풍나무 재질의 지판일 경우 레몬 오일을 사용하지 않는다.","{'start': 12, 'text': '지판', 'type': 'poh'}","{'start': 3, 'text': '단풍나무', 'type': 'poh'}",poh:poh_parts
1007.0,트럼펫__________23,"현재 일반적으로 사용되는 관은 내림나조(調)와 다조로서 음넓이는 기보음으로 모두 다1음에서 라3음 정도이며, 보다 높은 음역도 고도의 기술로 가능하지만 그리 쓰이지 않는다. ","{'start': 17, 'text': '내림나조', 'type': ''}","{'start': 26, 'text': '다조', 'type': ''}",no:relation
156.0,재즈___,시간이 흐르면서 인종 차별에 관한 사회적 규제가 미국에서 완화되기 시작했다.,"{'start': 9, 'text': '인종 차별', 'type': ''}","{'start': 27, 'text': '미국', 'type': ''}",no:relation
